subjectID;age;sex;parentality;babyID_ref;babyID_stim;stim;rank;delay_training_testing_h;nationality;real_baby_status;rated_baby_status;rated_baby_status_binom
Pfem05;21;female;nonparent;CHM;RAR;RAR_D3;21;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;MIS;MIS_D4;22;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;JOL;JOL_D3;23;4.97;Portugal;unknown;familiar;1
Pfem05;21;female;nonparent;CHM;CHM;CHM_D4;24;4.97;Portugal;familiar;familiar;1
Pfem05;21;female;nonparent;CHM;MIS;MIS_D1;25;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;CHM;CHM_D3;26;4.97;Portugal;familiar;familiar;1
Pfem05;21;female;nonparent;CHM;JOL;JOL_D1;27;4.97;Portugal;unknown;familiar;1
Pfem05;21;female;nonparent;CHM;BEL;BEL_D2;28;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;RAR;RAR_D2;29;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;RAR;RAR_D1;30;4.97;Portugal;unknown;familiar;1
Pfem05;21;female;nonparent;CHM;CHM;CHM_D2;31;4.97;Portugal;familiar;familiar;1
Pfem05;21;female;nonparent;CHM;MIS;MIS_D2;32;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;JOL;JOL_D4;33;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;BEL;BEL_D1;34;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;MIS;MIS_D3;35;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;JOL;JOL_D2;36;4.97;Portugal;unknown;familiar;1
Pfem05;21;female;nonparent;CHM;CHM;CHM_D1;37;4.97;Portugal;familiar;familiar;1
Pfem05;21;female;nonparent;CHM;RAR;RAR_D4;38;4.97;Portugal;unknown;familiar;1
Pfem05;21;female;nonparent;CHM;BEL;BEL_D4;39;4.97;Portugal;unknown;unknown;0
Pfem05;21;female;nonparent;CHM;BEL;BEL_D3;40;4.97;Portugal;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;RAP;RAP_D3;1;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CHE;CHE_D1;2;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;GAP;GAP_D3;3;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D4;4;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D1;5;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CAA;CAA_D2;6;4.92;United Kingdom;familiar;familiar;1
Pfem06;25;female;nonparent;CAA;CAA;CAA_D4;7;4.92;United Kingdom;familiar;familiar;1
Pfem06;25;female;nonparent;CAA;RAP;RAP_D4;8;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CHE;CHE_D2;9;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D3;10;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CAA;CAA_D1;11;4.92;United Kingdom;familiar;unknown;0
Pfem06;25;female;nonparent;CAA;GAP;GAP_D1;12;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;GAP;GAP_D4;13;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;CAA;CAA_D3;14;4.92;United Kingdom;familiar;familiar;1
Pfem06;25;female;nonparent;CAA;CHE;CHE_D4;15;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D2;16;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;GAP;GAP_D2;17;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;RAP;RAP_D2;18;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;RAP;RAP_D1;19;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CHE;CHE_D3;20;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;GAP;GAP_D3;21;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D2;22;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CAA;CAA_D1;23;4.92;United Kingdom;familiar;unknown;0
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D1;24;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CHE;CHE_D4;25;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;RAP;RAP_D4;26;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;GAP;GAP_D1;27;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;CHE;CHE_D2;28;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;RAP;RAP_D2;29;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;RAP;RAP_D1;30;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D3;31;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CHE;CHE_D3;32;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;CAA;CAA_D3;33;4.92;United Kingdom;familiar;familiar;1
Pfem06;25;female;nonparent;CAA;GAP;GAP_D4;34;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;CHE;CHE_D1;35;4.92;United Kingdom;unknown;unknown;0
Pfem06;25;female;nonparent;CAA;GAP;GAP_D2;36;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;CAA;CAA_D4;37;4.92;United Kingdom;familiar;familiar;1
Pfem06;25;female;nonparent;CAA;RAP;RAP_D3;38;4.92;United Kingdom;unknown;familiar;1
Pfem06;25;female;nonparent;CAA;CAA;CAA_D2;39;4.92;United Kingdom;familiar;familiar;1
Pfem06;25;female;nonparent;CAA;ZEP;ZEP_D4;40;4.92;United Kingdom;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D3;1;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D2;2;5.72;Romania;familiar;unknown;0
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D3;3;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D2;4;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D3;5;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D4;6;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D1;7;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D2;8;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D4;9;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D4;10;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D2;11;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D4;12;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D3;13;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D1;14;5.72;Romania;familiar;familiar;1
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D3;15;5.72;Romania;familiar;familiar;1
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D1;16;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D4;17;5.72;Romania;familiar;familiar;1
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D2;18;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D1;19;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D1;20;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D1;21;5.72;Romania;familiar;familiar;1
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D1;22;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D3;23;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D4;24;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D3;25;5.72;Romania;familiar;familiar;1
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D3;26;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D2;27;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D2;28;5.72;Romania;familiar;unknown;0
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D1;29;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D4;30;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D4;31;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D1;32;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;RAP;RAP_D3;33;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D3;34;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;GRG;GRG_D2;35;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D2;36;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D2;37;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;FAE;FAE_D4;38;5.72;Romania;unknown;familiar;1
Pfem07;23;female;nonparent;AMJ;CHE;CHE_D1;39;5.72;Romania;unknown;unknown;0
Pfem07;23;female;nonparent;AMJ;AMJ;AMJ_D4;40;5.72;Romania;familiar;familiar;1
Pfem08;29;female;nonparent;JOL;FAE;FAE_D4;1;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;GRG;GRG_D3;2;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;GRG;GRG_D2;3;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;JOL;JOL_D2;4;9.22;Germany;familiar;unknown;0
Pfem08;29;female;nonparent;JOL;DUH;DUH_D4;5;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;JOL;JOL_D3;6;9.22;Germany;familiar;familiar;1
Pfem08;29;female;nonparent;JOL;DUH;DUH_D3;7;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D2;8;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;DUH;DUH_D1;9;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;FAE;FAE_D2;10;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;JOL;JOL_D1;11;9.22;Germany;familiar;familiar;1
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D3;12;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;GRG;GRG_D1;13;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D1;14;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;DUH;DUH_D2;15;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;GRG;GRG_D4;16;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;FAE;FAE_D3;17;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D4;18;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;FAE;FAE_D1;19;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;JOL;JOL_D4;20;9.22;Germany;familiar;familiar;1
Pfem08;29;female;nonparent;JOL;GRG;GRG_D3;21;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;DUH;DUH_D2;22;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;JOL;JOL_D4;23;9.22;Germany;familiar;familiar;1
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D1;24;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;GRG;GRG_D4;25;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;DUH;DUH_D3;26;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;DUH;DUH_D1;27;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;FAE;FAE_D1;28;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D2;29;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;GRG;GRG_D1;30;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;JOL;JOL_D1;31;9.22;Germany;familiar;unknown;0
Pfem08;29;female;nonparent;JOL;DUH;DUH_D4;32;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D4;33;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;JOL;JOL_D3;34;9.22;Germany;familiar;familiar;1
Pfem08;29;female;nonparent;JOL;FAE;FAE_D3;35;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;FAE;FAE_D2;36;9.22;Germany;unknown;unknown;0
Pfem08;29;female;nonparent;JOL;MAJ;MAJ_D3;37;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;FAE;FAE_D4;38;9.22;Germany;unknown;familiar;1
Pfem08;29;female;nonparent;JOL;JOL;JOL_D2;39;9.22;Germany;familiar;familiar;1
Pfem08;29;female;nonparent;JOL;GRG;GRG_D2;40;9.22;Germany;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;FAE;FAE_D4;1;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;GRG;GRG_D3;2;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;GRG;GRG_D2;3;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;JOL;JOL_D2;4;8.5;Italy;familiar;familiar;1
Pfem09;24;female;nonparent;JOL;DUH;DUH_D4;5;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;JOL;JOL_D3;6;8.5;Italy;familiar;familiar;1
Pfem09;24;female;nonparent;JOL;DUH;DUH_D3;7;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D2;8;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;DUH;DUH_D1;9;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;FAE;FAE_D2;10;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;JOL;JOL_D1;11;8.5;Italy;familiar;unknown;0
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D3;12;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;GRG;GRG_D1;13;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D1;14;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;DUH;DUH_D2;15;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;GRG;GRG_D4;16;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;FAE;FAE_D3;17;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D4;18;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;FAE;FAE_D1;19;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;JOL;JOL_D4;20;8.5;Italy;familiar;familiar;1
Pfem09;24;female;nonparent;JOL;GRG;GRG_D3;21;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;DUH;DUH_D2;22;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;JOL;JOL_D4;23;8.5;Italy;familiar;familiar;1
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D1;24;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;GRG;GRG_D4;25;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;DUH;DUH_D3;26;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;DUH;DUH_D1;27;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;FAE;FAE_D1;28;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D2;29;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;GRG;GRG_D1;30;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;JOL;JOL_D1;31;8.5;Italy;familiar;familiar;1
Pfem09;24;female;nonparent;JOL;DUH;DUH_D4;32;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D4;33;8.5;Italy;unknown;familiar;1
Pfem09;24;female;nonparent;JOL;JOL;JOL_D3;34;8.5;Italy;familiar;unknown;0
Pfem09;24;female;nonparent;JOL;FAE;FAE_D3;35;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;FAE;FAE_D2;36;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;MAJ;MAJ_D3;37;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;FAE;FAE_D4;38;8.5;Italy;unknown;unknown;0
Pfem09;24;female;nonparent;JOL;JOL;JOL_D2;39;8.5;Italy;familiar;familiar;1
Pfem09;24;female;nonparent;JOL;GRG;GRG_D2;40;8.5;Italy;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;FAE;FAE_D4;1;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;GRG;GRG_D3;2;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;GRG;GRG_D2;3;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;JOL;JOL_D2;4;4.27;United Kingdom;familiar;unknown;0
Pfem10;20;female;nonparent;JOL;DUH;DUH_D4;5;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;JOL;JOL_D3;6;4.27;United Kingdom;familiar;familiar;1
Pfem10;20;female;nonparent;JOL;DUH;DUH_D3;7;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D2;8;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;DUH;DUH_D1;9;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;FAE;FAE_D2;10;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;JOL;JOL_D1;11;4.27;United Kingdom;familiar;unknown;0
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D3;12;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;GRG;GRG_D1;13;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D1;14;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;DUH;DUH_D2;15;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;GRG;GRG_D4;16;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;FAE;FAE_D3;17;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D4;18;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;FAE;FAE_D1;19;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;JOL;JOL_D4;20;4.27;United Kingdom;familiar;familiar;1
Pfem10;20;female;nonparent;JOL;GRG;GRG_D3;21;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;DUH;DUH_D2;22;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;JOL;JOL_D4;23;4.27;United Kingdom;familiar;familiar;1
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D1;24;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;GRG;GRG_D4;25;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;DUH;DUH_D3;26;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;DUH;DUH_D1;27;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;FAE;FAE_D1;28;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D2;29;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;GRG;GRG_D1;30;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;JOL;JOL_D1;31;4.27;United Kingdom;familiar;unknown;0
Pfem10;20;female;nonparent;JOL;DUH;DUH_D4;32;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D4;33;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;JOL;JOL_D3;34;4.27;United Kingdom;familiar;unknown;0
Pfem10;20;female;nonparent;JOL;FAE;FAE_D3;35;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;FAE;FAE_D2;36;4.27;United Kingdom;unknown;familiar;1
Pfem10;20;female;nonparent;JOL;MAJ;MAJ_D3;37;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;FAE;FAE_D4;38;4.27;United Kingdom;unknown;unknown;0
Pfem10;20;female;nonparent;JOL;JOL;JOL_D2;39;4.27;United Kingdom;familiar;unknown;0
Pfem10;20;female;nonparent;JOL;GRG;GRG_D2;40;4.27;United Kingdom;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D4;1;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;RAP;RAP_D1;2;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;BEL;BEL_D3;3;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;BEL;BEL_D4;4;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;VIC;VIC_D1;5;3.5;Portugal;familiar;familiar;1
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D2;6;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D1;7;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D3;8;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;CAE;CAE_D2;9;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;RAP;RAP_D4;10;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;CAE;CAE_D1;11;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;BEL;BEL_D1;12;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;VIC;VIC_D4;13;3.5;Portugal;familiar;familiar;1
Pfem11;24;female;nonparent;VIC;CAE;CAE_D4;14;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;VIC;VIC_D2;15;3.5;Portugal;familiar;unknown;0
Pfem11;24;female;nonparent;VIC;BEL;BEL_D2;16;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;VIC;VIC_D3;17;3.5;Portugal;familiar;unknown;0
Pfem11;24;female;nonparent;VIC;RAP;RAP_D3;18;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;RAP;RAP_D2;19;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;CAE;CAE_D3;20;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D3;21;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D2;22;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;VIC;VIC_D1;23;3.5;Portugal;familiar;familiar;1
Pfem11;24;female;nonparent;VIC;VIC;VIC_D2;24;3.5;Portugal;familiar;familiar;1
Pfem11;24;female;nonparent;VIC;RAP;RAP_D1;25;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;BEL;BEL_D1;26;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;VIC;VIC_D3;27;3.5;Portugal;familiar;unknown;0
Pfem11;24;female;nonparent;VIC;CAE;CAE_D4;28;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;BEL;BEL_D4;29;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D4;30;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;CAE;CAE_D1;31;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;RAP;RAP_D2;32;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;CAE;CAE_D2;33;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;BEL;BEL_D2;34;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;VIC;VIC_D4;35;3.5;Portugal;familiar;familiar;1
Pfem11;24;female;nonparent;VIC;AMJ;AMJ_D1;36;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;CAE;CAE_D3;37;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;BEL;BEL_D3;38;3.5;Portugal;unknown;familiar;1
Pfem11;24;female;nonparent;VIC;RAP;RAP_D3;39;3.5;Portugal;unknown;unknown;0
Pfem11;24;female;nonparent;VIC;RAP;RAP_D4;40;3.5;Portugal;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;CAA;CAA_D4;1;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;CAA;CAA_D2;2;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;GAP;GAP_D1;3;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;CAE;CAE_D1;4;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;DUH;DUH_D3;5;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;CAA;CAA_D1;6;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;CAE;CAE_D3;7;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;CAA;CAA_D3;8;5;Uzbekistan;unknown;unknown;0
Pfem12;21;female;nonparent;AUP;AUP;AUP_D2;9;5;Uzbekistan;familiar;familiar;1
